instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,average_change,min_change,max_change,std_change,distribution,unique_values
73,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
73,fulltime,categorical,0.0,0,10,1.0,,,,,{},
73,lsat,numerical,100.0,10,10,35.0,0.5,0.5,0.5,0.0,,
73,ugpa,numerical,0.0,0,10,3.2,,,,,,
74,decile1,numerical,0.0,0,10,2.0,,,,,,
74,decile3,numerical,0.0,0,10,2.0,,,,,,
74,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
74,fulltime,categorical,0.0,0,10,1.0,,,,,{},
74,lsat,numerical,0.0,0,10,43.0,,,,,,
74,ugpa,numerical,100.0,10,10,3.3,0.1,0.1,0.1,0.0,,
75,decile1,numerical,0.0,0,10,3.0,,,,,,
75,decile3,numerical,0.0,0,10,2.0,,,,,,
75,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
75,fulltime,categorical,0.0,0,10,1.0,,,,,{},
75,lsat,numerical,100.0,10,10,35.5,0.5,0.5,0.5,0.0,,
75,ugpa,numerical,100.0,10,10,3.5,0.1,0.1,0.1,0.0,,
76,decile1,numerical,0.0,0,10,1.0,,,,,,
76,decile3,numerical,0.0,0,10,1.0,,,,,,
76,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
76,fulltime,categorical,0.0,0,10,1.0,,,,,{},
76,lsat,numerical,100.0,10,10,21.0,2.0,2.0,2.0,0.0,,
76,ugpa,numerical,0.0,0,10,2.9,,,,,,
77,decile1,numerical,0.0,0,10,3.0,,,,,,
77,decile3,numerical,0.0,0,10,2.0,,,,,,
77,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
77,fulltime,categorical,0.0,0,10,1.0,,,,,{},
77,lsat,numerical,100.0,10,10,34.0,0.5,0.5,0.5,0.0,,
77,ugpa,numerical,0.0,0,10,2.6,,,,,,
78,decile1,numerical,0.0,0,10,1.0,,,,,,
78,decile3,numerical,0.0,0,10,1.0,,,,,,
78,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
78,fulltime,categorical,0.0,0,10,1.0,,,,,{},
78,lsat,numerical,0.0,0,10,24.5,,,,,,
78,ugpa,numerical,100.0,10,10,2.2,0.3,0.3,0.3,0.0,,
79,decile1,numerical,0.0,0,10,1.0,,,,,,
79,decile3,numerical,0.0,0,10,1.0,,,,,,
79,fam_inc,categorical,0.0,0,10,1.0,,,,,{},
79,fulltime,categorical,0.0,0,10,1.0,,,,,{},
79,lsat,numerical,100.0,10,10,26.5,1.5,1.5,1.5,0.0,,
79,ugpa,numerical,100.0,10,10,3.0,-0.1,-0.1,-0.1,0.0,,
80,decile1,numerical,0.0,0,10,6.0,,,,,,
80,decile3,numerical,0.0,0,10,4.0,,,,,,
80,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
80,fulltime,categorical,0.0,0,10,1.0,,,,,{},
80,lsat,numerical,100.0,10,10,32.0,-1.5,-1.5,-1.5,0.0,,
80,ugpa,numerical,0.0,0,10,2.7,,,,,,
81,decile1,numerical,0.0,0,10,3.0,,,,,,
81,decile3,numerical,0.0,0,10,1.0,,,,,,
81,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
81,fulltime,categorical,0.0,0,10,1.0,,,,,{},
81,lsat,numerical,100.0,10,10,18.0,9.0,9.0,9.0,0.0,,
81,ugpa,numerical,0.0,0,10,3.2,,,,,,
82,decile1,numerical,0.0,0,10,3.0,,,,,,
82,decile3,numerical,0.0,0,10,3.0,,,,,,
82,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
82,fulltime,categorical,0.0,0,10,1.0,,,,,{},
82,lsat,numerical,100.0,10,10,36.0,1.0,1.0,1.0,0.0,,
82,ugpa,numerical,0.0,0,10,3.0,,,,,,
83,decile1,numerical,0.0,0,10,2.0,,,,,,
83,decile3,numerical,0.0,0,10,1.0,,,,,,
83,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
83,fulltime,categorical,0.0,0,10,1.0,,,,,{},
83,lsat,numerical,0.0,0,10,20.0,,,,,,
83,ugpa,numerical,100.0,10,10,2.7,0.1,0.1,0.1,0.0,,
84,decile1,numerical,0.0,0,10,5.0,,,,,,
84,decile3,numerical,0.0,0,10,1.0,,,,,,
84,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
84,fulltime,categorical,0.0,0,10,1.0,,,,,{},
84,lsat,numerical,100.0,10,10,20.0,14.0,14.0,14.0,0.0,,
84,ugpa,numerical,100.0,10,10,2.7,0.4,0.4,0.4,0.0,,
85,decile1,numerical,0.0,0,10,1.0,,,,,,
85,decile3,numerical,0.0,0,10,1.0,,,,,,
85,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
85,fulltime,categorical,0.0,0,10,1.0,,,,,{},
85,lsat,numerical,100.0,10,10,23.5,7.5,7.5,7.5,0.0,,
85,ugpa,numerical,0.0,0,10,2.1,,,,,,
86,decile1,numerical,0.0,0,10,1.0,,,,,,
86,decile3,numerical,0.0,0,10,1.0,,,,,,
86,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
86,fulltime,categorical,0.0,0,10,1.0,,,,,{},
86,lsat,numerical,100.0,10,10,33.0,-1.0,-1.0,-1.0,0.0,,
86,ugpa,numerical,0.0,0,10,3.0,,,,,,
87,decile1,numerical,0.0,0,10,3.0,,,,,,
87,decile3,numerical,0.0,0,10,2.0,,,,,,
87,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
87,fulltime,categorical,0.0,0,10,1.0,,,,,{},
87,lsat,numerical,100.0,10,10,30.0,2.5,2.5,2.5,0.0,,
87,ugpa,numerical,0.0,0,10,2.8,,,,,,
88,decile1,numerical,0.0,0,10,3.0,,,,,,
88,decile3,numerical,0.0,0,10,4.0,,,,,,
88,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
88,fulltime,categorical,0.0,0,10,1.0,,,,,{},
88,lsat,numerical,100.0,10,10,22.0,6.0,6.0,6.0,0.0,,
88,ugpa,numerical,0.0,0,10,2.2,,,,,,
89,decile1,numerical,0.0,0,10,5.0,,,,,,
89,decile3,numerical,0.0,0,10,4.0,,,,,,
89,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
89,fulltime,categorical,0.0,0,10,1.0,,,,,{},
89,lsat,numerical,0.0,0,10,35.0,,,,,,
89,ugpa,numerical,100.0,10,10,3.0,-0.1,-0.1,-0.1,0.0,,
90,decile1,numerical,0.0,0,10,5.0,,,,,,
90,decile3,numerical,0.0,0,10,1.0,,,,,,
90,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
90,fulltime,categorical,0.0,0,10,1.0,,,,,{},
90,lsat,numerical,0.0,0,10,34.0,,,,,,
90,ugpa,numerical,100.0,10,10,2.8,0.2,0.2,0.2,0.0,,
91,decile1,numerical,0.0,0,10,5.0,,,,,,
91,decile3,numerical,0.0,0,10,2.0,,,,,,
91,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
91,fulltime,categorical,0.0,0,10,1.0,,,,,{},
91,lsat,numerical,100.0,10,10,42.0,-2.0,-2.0,-2.0,0.0,,
91,ugpa,numerical,0.0,0,10,2.4,,,,,,
92,decile1,numerical,0.0,0,10,1.0,,,,,,
92,decile3,numerical,0.0,0,10,1.0,,,,,,
92,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
92,fulltime,categorical,0.0,0,10,1.0,,,,,{},
92,lsat,numerical,100.0,10,10,29.0,1.3,1.3,1.3,0.0,,
92,ugpa,numerical,0.0,0,10,2.9,,,,,,
93,decile1,numerical,0.0,0,10,3.0,,,,,,
93,decile3,numerical,0.0,0,10,3.0,,,,,,
93,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
93,fulltime,categorical,0.0,0,10,1.0,,,,,{},
93,lsat,numerical,100.0,10,10,34.0,-0.3,-0.3,-0.3,0.0,,
93,ugpa,numerical,0.0,0,10,3.1,,,,,,
94,decile1,numerical,0.0,0,10,3.0,,,,,,
94,decile3,numerical,0.0,0,10,2.0,,,,,,
94,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
94,fulltime,categorical,0.0,0,10,1.0,,,,,{},
94,lsat,numerical,100.0,10,10,24.0,-4.0,-4.0,-4.0,0.0,,
94,ugpa,numerical,0.0,0,10,2.6,,,,,,
95,decile1,numerical,0.0,0,10,2.0,,,,,,
95,decile3,numerical,0.0,0,10,1.0,,,,,,
95,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
95,fulltime,categorical,0.0,0,10,1.0,,,,,{},
95,lsat,numerical,100.0,10,10,36.0,2.0,2.0,2.0,0.0,,
95,ugpa,numerical,0.0,0,10,2.7,,,,,,
96,decile1,numerical,0.0,0,10,8.0,,,,,,
96,decile3,numerical,0.0,0,10,6.0,,,,,,
96,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
96,fulltime,categorical,0.0,0,10,2.0,,,,,{},
96,lsat,numerical,0.0,0,10,33.0,,,,,,
96,ugpa,numerical,100.0,10,10,3.1,0.1,0.1,0.1,0.0,,
97,decile1,numerical,0.0,0,10,5.0,,,,,,
97,decile3,numerical,0.0,0,10,3.0,,,,,,
97,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
97,fulltime,categorical,0.0,0,10,1.0,,,,,{},
97,lsat,numerical,0.0,0,10,35.0,,,,,,
97,ugpa,numerical,100.0,10,10,3.4,-0.1,-0.1,-0.1,0.0,,
98,decile1,numerical,0.0,0,10,3.0,,,,,,
98,decile3,numerical,0.0,0,10,1.0,,,,,,
98,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
98,fulltime,categorical,0.0,0,10,2.0,,,,,{},
98,lsat,numerical,100.0,10,10,27.0,8.0,8.0,8.0,0.0,,
98,ugpa,numerical,0.0,0,10,2.9,,,,,,
99,decile1,numerical,0.0,0,10,1.0,,,,,,
99,decile3,numerical,0.0,0,10,1.0,,,,,,
99,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
99,fulltime,categorical,0.0,0,10,1.0,,,,,{},
99,lsat,numerical,100.0,10,10,29.0,0.3,0.3,0.3,0.0,,
99,ugpa,numerical,100.0,10,10,2.9,0.1,0.1,0.1,0.0,,
100,decile1,numerical,0.0,0,10,1.0,,,,,,
100,decile3,numerical,0.0,0,10,1.0,,,,,,
100,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
100,fulltime,categorical,0.0,0,10,1.0,,,,,{},
100,lsat,numerical,0.0,0,10,28.0,,,,,,
100,ugpa,numerical,100.0,10,10,2.2,0.4,0.4,0.4,0.0,,
101,decile1,numerical,0.0,0,10,1.0,,,,,,
101,decile3,numerical,0.0,0,10,2.0,,,,,,
101,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
101,fulltime,categorical,0.0,0,10,1.0,,,,,{},
101,lsat,numerical,0.0,0,10,28.0,,,,,,
101,ugpa,numerical,100.0,10,10,3.7,-0.1,-0.1,-0.1,0.0,,
102,decile1,numerical,0.0,0,10,9.0,,,,,,
102,decile3,numerical,0.0,0,10,9.0,,,,,,
102,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
102,fulltime,categorical,0.0,0,10,1.0,,,,,{},
102,lsat,numerical,100.0,10,10,40.0,1.0,1.0,1.0,0.0,,
102,ugpa,numerical,0.0,0,10,3.3,,,,,,
103,decile1,numerical,0.0,0,10,1.0,,,,,,
103,decile3,numerical,0.0,0,10,1.0,,,,,,
103,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
103,fulltime,categorical,0.0,0,10,1.0,,,,,{},
103,lsat,numerical,100.0,10,10,30.5,-0.5,-0.5,-0.5,0.0,,
103,ugpa,numerical,0.0,0,10,3.2,,,,,,
104,decile1,numerical,0.0,0,10,1.0,,,,,,
104,decile3,numerical,0.0,0,10,1.0,,,,,,
104,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
104,fulltime,categorical,0.0,0,10,1.0,,,,,{},
104,lsat,numerical,100.0,10,10,40.0,1.0,1.0,1.0,0.0,,
104,ugpa,numerical,0.0,0,10,3.1,,,,,,
105,decile1,numerical,0.0,0,10,2.0,,,,,,
105,decile3,numerical,0.0,0,10,2.0,,,,,,
105,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
105,fulltime,categorical,0.0,0,10,1.0,,,,,{},
105,lsat,numerical,100.0,10,10,28.0,0.5,0.5,0.5,0.0,,
105,ugpa,numerical,0.0,0,10,3.1,,,,,,
106,decile1,numerical,0.0,0,10,1.0,,,,,,
106,decile3,numerical,0.0,0,10,1.0,,,,,,
106,fam_inc,categorical,0.0,0,10,5.0,,,,,{},
106,fulltime,categorical,0.0,0,10,1.0,,,,,{},
106,lsat,numerical,100.0,10,10,22.5,5.0,5.0,5.0,0.0,,
106,ugpa,numerical,0.0,0,10,3.3,,,,,,
107,decile1,numerical,0.0,0,10,5.0,,,,,,
107,decile3,numerical,0.0,0,10,6.0,,,,,,
107,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
107,fulltime,categorical,0.0,0,10,1.0,,,,,{},
107,lsat,numerical,100.0,10,10,39.0,-1.0,-1.0,-1.0,0.0,,
107,ugpa,numerical,0.0,0,10,3.6,,,,,,
108,decile1,numerical,0.0,0,10,2.0,,,,,,
108,decile3,numerical,0.0,0,10,1.0,,,,,,
108,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
108,fulltime,categorical,0.0,0,10,1.0,,,,,{},
108,lsat,numerical,100.0,10,10,36.0,-1.0,-1.0,-1.0,0.0,,
108,ugpa,numerical,0.0,0,10,2.6,,,,,,
109,decile1,numerical,0.0,0,10,1.0,,,,,,
109,decile3,numerical,0.0,0,10,1.0,,,,,,
109,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
109,fulltime,categorical,0.0,0,10,1.0,,,,,{},
109,lsat,numerical,100.0,10,10,25.0,2.0,2.0,2.0,0.0,,
109,ugpa,numerical,0.0,0,10,2.7,,,,,,
110,decile1,numerical,0.0,0,10,2.0,,,,,,
110,decile3,numerical,0.0,0,10,1.0,,,,,,
110,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
110,fulltime,categorical,0.0,0,10,1.0,,,,,{},
110,lsat,numerical,100.0,10,10,38.0,-1.0,-1.0,-1.0,0.0,,
110,ugpa,numerical,0.0,0,10,2.9,,,,,,
111,decile1,numerical,0.0,0,10,1.0,,,,,,
111,decile3,numerical,0.0,0,10,1.0,,,,,,
111,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
111,fulltime,categorical,0.0,0,10,1.0,,,,,{},
111,lsat,numerical,0.0,0,10,33.5,,,,,,
111,ugpa,numerical,100.0,10,10,2.9,-0.1,-0.1,-0.1,0.0,,
112,decile1,numerical,0.0,0,10,1.0,,,,,,
112,decile3,numerical,0.0,0,10,1.0,,,,,,
112,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
112,fulltime,categorical,0.0,0,10,1.0,,,,,{},
112,lsat,numerical,100.0,10,10,37.0,1.0,1.0,1.0,0.0,,
112,ugpa,numerical,0.0,0,10,3.8,,,,,,
113,decile1,numerical,0.0,0,10,1.0,,,,,,
113,decile3,numerical,0.0,0,10,1.0,,,,,,
113,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
113,fulltime,categorical,0.0,0,10,1.0,,,,,{},
113,lsat,numerical,100.0,10,10,19.3,3.2,3.2,3.2,0.0,,
113,ugpa,numerical,100.0,10,10,2.3,0.3,0.3,0.3,0.0,,
114,decile1,numerical,0.0,0,10,5.0,,,,,,
114,decile3,numerical,0.0,0,10,3.0,,,,,,
114,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
114,fulltime,categorical,0.0,0,10,1.0,,,,,{},
114,lsat,numerical,100.0,10,10,31.0,-1.0,-1.0,-1.0,0.0,,
114,ugpa,numerical,0.0,0,10,2.7,,,,,,
115,decile1,numerical,0.0,0,10,3.0,,,,,,
115,decile3,numerical,0.0,0,10,2.0,,,,,,
115,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
115,fulltime,categorical,0.0,0,10,1.0,,,,,{},
115,lsat,numerical,100.0,10,10,36.0,1.0,1.0,1.0,0.0,,
115,ugpa,numerical,0.0,0,10,3.3,,,,,,
116,decile1,numerical,0.0,0,10,5.0,,,,,,
116,decile3,numerical,0.0,0,10,4.0,,,,,,
116,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
116,fulltime,categorical,0.0,0,10,1.0,,,,,{},
116,lsat,numerical,100.0,10,10,24.0,7.0,7.0,7.0,0.0,,
116,ugpa,numerical,0.0,0,10,2.6,,,,,,
117,decile1,numerical,0.0,0,10,7.0,,,,,,
117,decile3,numerical,0.0,0,10,2.0,,,,,,
117,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
117,fulltime,categorical,0.0,0,10,1.0,,,,,{},
117,lsat,numerical,100.0,10,10,18.0,13.0,13.0,13.0,0.0,,
117,ugpa,numerical,0.0,0,10,2.7,,,,,,
118,decile1,numerical,0.0,0,10,4.0,,,,,,
118,decile3,numerical,0.0,0,10,1.0,,,,,,
118,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
118,fulltime,categorical,0.0,0,10,1.0,,,,,{},
118,lsat,numerical,100.0,10,10,30.0,-2.0,-2.0,-2.0,0.0,,
118,ugpa,numerical,0.0,0,10,2.9,,,,,,
119,decile1,numerical,0.0,0,10,1.0,,,,,,
119,decile3,numerical,0.0,0,10,1.0,,,,,,
119,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
119,fulltime,categorical,0.0,0,10,1.0,,,,,{},
119,lsat,numerical,100.0,10,10,38.0,-1.0,-1.0,-1.0,0.0,,
119,ugpa,numerical,0.0,0,10,3.4,,,,,,
120,decile1,numerical,0.0,0,10,1.0,,,,,,
120,decile3,numerical,0.0,0,10,1.0,,,,,,
120,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
120,fulltime,categorical,0.0,0,10,1.0,,,,,{},
120,lsat,numerical,100.0,10,10,35.0,-0.5,-0.5,-0.5,0.0,,
120,ugpa,numerical,0.0,0,10,2.9,,,,,,
121,decile1,numerical,0.0,0,10,6.0,,,,,,
121,decile3,numerical,0.0,0,10,9.0,,,,,,
121,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
121,fulltime,categorical,0.0,0,10,1.0,,,,,{},
121,lsat,numerical,0.0,0,10,35.0,,,,,,
121,ugpa,numerical,100.0,10,10,3.0,0.1,0.1,0.1,0.0,,
122,decile1,numerical,0.0,0,10,2.0,,,,,,
122,decile3,numerical,0.0,0,10,1.0,,,,,,
122,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
122,fulltime,categorical,0.0,0,10,1.0,,,,,{},
122,lsat,numerical,100.0,10,10,28.0,1.0,1.0,1.0,0.0,,
122,ugpa,numerical,100.0,10,10,2.3,0.2,0.2,0.2,0.0,,
123,decile1,numerical,0.0,0,10,2.0,,,,,,
123,decile3,numerical,0.0,0,10,1.0,,,,,,
123,fam_inc,categorical,0.0,0,10,1.0,,,,,{},
123,fulltime,categorical,0.0,0,10,1.0,,,,,{},
123,lsat,numerical,100.0,10,10,26.0,5.5,5.5,5.5,0.0,,
123,ugpa,numerical,0.0,0,10,3.6,,,,,,
124,decile1,numerical,0.0,0,10,1.0,,,,,,
124,decile3,numerical,0.0,0,10,1.0,,,,,,
124,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
124,fulltime,categorical,0.0,0,10,1.0,,,,,{},
124,lsat,numerical,100.0,10,10,26.0,2.0,2.0,2.0,0.0,,
124,ugpa,numerical,0.0,0,10,3.1,,,,,,
125,decile1,numerical,0.0,0,10,2.0,,,,,,
125,decile3,numerical,0.0,0,10,2.0,,,,,,
125,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
125,fulltime,categorical,0.0,0,10,1.0,,,,,{},
125,lsat,numerical,100.0,10,10,25.0,1.0,1.0,1.0,0.0,,
125,ugpa,numerical,0.0,0,10,2.5,,,,,,
126,decile1,numerical,0.0,0,10,6.0,,,,,,
126,decile3,numerical,0.0,0,10,6.0,,,,,,
126,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
126,fulltime,categorical,0.0,0,10,1.0,,,,,{},
126,lsat,numerical,100.0,10,10,34.0,-1.0,-1.0,-1.0,0.0,,
126,ugpa,numerical,0.0,0,10,3.7,,,,,,
127,decile1,numerical,0.0,0,10,2.0,,,,,,
127,decile3,numerical,0.0,0,10,2.0,,,,,,
127,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
127,fulltime,categorical,0.0,0,10,1.0,,,,,{},
127,lsat,numerical,100.0,10,10,35.0,1.0,1.0,1.0,0.0,,
127,ugpa,numerical,0.0,0,10,3.2,,,,,,
128,decile1,numerical,0.0,0,10,1.0,,,,,,
128,decile3,numerical,0.0,0,10,1.0,,,,,,
128,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
128,fulltime,categorical,0.0,0,10,2.0,,,,,{},
128,lsat,numerical,100.0,10,10,36.0,-4.0,-4.0,-4.0,0.0,,
128,ugpa,numerical,0.0,0,10,3.4,,,,,,
129,decile1,numerical,0.0,0,10,1.0,,,,,,
129,decile3,numerical,0.0,0,10,1.0,,,,,,
129,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
129,fulltime,categorical,0.0,0,10,1.0,,,,,{},
129,lsat,numerical,100.0,10,10,29.0,0.3,0.3,0.3,0.0,,
129,ugpa,numerical,0.0,0,10,3.0,,,,,,
130,decile1,numerical,0.0,0,10,1.0,,,,,,
130,decile3,numerical,0.0,0,10,2.0,,,,,,
130,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
130,fulltime,categorical,0.0,0,10,1.0,,,,,{},
130,lsat,numerical,0.0,0,10,29.0,,,,,,
130,ugpa,numerical,100.0,10,10,2.5,0.1,0.1,0.1,0.0,,
131,decile1,numerical,0.0,0,10,3.0,,,,,,
131,decile3,numerical,0.0,0,10,2.0,,,,,,
131,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
131,fulltime,categorical,0.0,0,10,1.0,,,,,{},
131,lsat,numerical,100.0,10,10,31.0,-3.0,-3.0,-3.0,0.0,,
131,ugpa,numerical,0.0,0,10,2.1,,,,,,
132,decile1,numerical,0.0,0,10,1.0,,,,,,
132,decile3,numerical,0.0,0,10,2.0,,,,,,
132,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
132,fulltime,categorical,0.0,0,10,1.0,,,,,{},
132,lsat,numerical,100.0,10,10,36.0,6.0,6.0,6.0,0.0,,
132,ugpa,numerical,0.0,0,10,3.3,,,,,,
133,decile1,numerical,0.0,0,10,2.0,,,,,,
133,decile3,numerical,0.0,0,10,3.0,,,,,,
133,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
133,fulltime,categorical,0.0,0,10,1.0,,,,,{},
133,lsat,numerical,100.0,10,10,32.5,1.5,1.5,1.5,0.0,,
133,ugpa,numerical,0.0,0,10,2.7,,,,,,
134,decile1,numerical,0.0,0,10,6.0,,,,,,
134,decile3,numerical,0.0,0,10,1.0,,,,,,
134,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
134,fulltime,categorical,0.0,0,10,2.0,,,,,{},
134,lsat,numerical,100.0,10,10,26.5,14.5,14.5,14.5,0.0,,
134,ugpa,numerical,0.0,0,10,2.7,,,,,,
135,decile1,numerical,0.0,0,10,2.0,,,,,,
135,decile3,numerical,0.0,0,10,2.0,,,,,,
135,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
135,fulltime,categorical,0.0,0,10,1.0,,,,,{},
135,lsat,numerical,100.0,10,10,40.0,-1.0,-1.0,-1.0,0.0,,
135,ugpa,numerical,0.0,0,10,3.1,,,,,,
136,decile1,numerical,0.0,0,10,1.0,,,,,,
136,decile3,numerical,0.0,0,10,1.0,,,,,,
136,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
136,fulltime,categorical,0.0,0,10,1.0,,,,,{},
136,lsat,numerical,0.0,0,10,36.0,,,,,,
136,ugpa,numerical,100.0,10,10,2.5,-0.1,-0.1,-0.1,0.0,,
137,decile1,numerical,0.0,0,10,6.0,,,,,,
137,decile3,numerical,0.0,0,10,4.0,,,,,,
137,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
137,fulltime,categorical,0.0,0,10,1.0,,,,,{},
137,lsat,numerical,0.0,0,10,38.0,,,,,,
137,ugpa,numerical,100.0,10,10,2.7,0.1,0.1,0.1,0.0,,
138,decile1,numerical,0.0,0,10,5.0,,,,,,
138,decile3,numerical,0.0,0,10,3.0,,,,,,
138,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
138,fulltime,categorical,0.0,0,10,1.0,,,,,{},
138,lsat,numerical,100.0,10,10,24.0,2.0,2.0,2.0,0.0,,
138,ugpa,numerical,100.0,10,10,2.4,0.2,0.2,0.2,0.0,,
139,decile1,numerical,0.0,0,10,3.0,,,,,,
139,decile3,numerical,0.0,0,10,2.0,,,,,,
139,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
139,fulltime,categorical,0.0,0,10,1.0,,,,,{},
139,lsat,numerical,100.0,10,10,36.5,0.5,0.5,0.5,0.0,,
139,ugpa,numerical,0.0,0,10,3.3,,,,,,
140,decile1,numerical,0.0,0,10,2.0,,,,,,
140,decile3,numerical,0.0,0,10,2.0,,,,,,
140,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
140,fulltime,categorical,0.0,0,10,1.0,,,,,{},
140,lsat,numerical,100.0,10,10,39.0,1.0,1.0,1.0,0.0,,
140,ugpa,numerical,0.0,0,10,3.1,,,,,,
141,decile1,numerical,0.0,0,10,2.0,,,,,,
141,decile3,numerical,0.0,0,10,1.0,,,,,,
141,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
141,fulltime,categorical,0.0,0,10,1.0,,,,,{},
141,lsat,numerical,100.0,10,10,26.0,-1.3,-1.3,-1.3,0.0,,
141,ugpa,numerical,0.0,0,10,2.8,,,,,,
142,decile1,numerical,0.0,0,10,1.0,,,,,,
142,decile3,numerical,0.0,0,10,1.0,,,,,,
142,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
142,fulltime,categorical,0.0,0,10,1.0,,,,,{},
142,lsat,numerical,100.0,10,10,30.0,-2.0,-2.0,-2.0,0.0,,
142,ugpa,numerical,0.0,0,10,2.6,,,,,,
143,decile1,numerical,0.0,0,10,2.0,,,,,,
143,decile3,numerical,0.0,0,10,1.0,,,,,,
143,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
143,fulltime,categorical,0.0,0,10,1.0,,,,,{},
143,lsat,numerical,100.0,10,10,23.5,-2.5,-2.5,-2.5,0.0,,
143,ugpa,numerical,0.0,0,10,2.6,,,,,,
144,decile1,numerical,0.0,0,10,3.0,,,,,,
144,decile3,numerical,0.0,0,10,1.0,,,,,,
144,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
144,fulltime,categorical,0.0,0,10,1.0,,,,,{},
144,lsat,numerical,100.0,10,10,22.0,4.0,4.0,4.0,0.0,,
144,ugpa,numerical,0.0,0,10,2.2,,,,,,
145,decile1,numerical,0.0,0,10,5.0,,,,,,
145,decile3,numerical,0.0,0,10,4.0,,,,,,
145,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
145,fulltime,categorical,0.0,0,10,1.0,,,,,{},
145,lsat,numerical,100.0,10,10,27.0,3.0,3.0,3.0,0.0,,
145,ugpa,numerical,0.0,0,10,3.8,,,,,,
146,decile1,numerical,0.0,0,10,5.0,,,,,,
146,decile3,numerical,0.0,0,10,5.0,,,,,,
146,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
146,fulltime,categorical,0.0,0,10,1.0,,,,,{},
146,lsat,numerical,0.0,0,10,30.5,,,,,,
146,ugpa,numerical,100.0,10,10,3.0,0.1,0.1,0.1,0.0,,
147,decile1,numerical,0.0,0,10,6.0,,,,,,
147,decile3,numerical,0.0,0,10,4.0,,,,,,
